stid,region,admin,year,quarter,temp_b_adj,salinity_b_adj,pH_b_adj,DO_b_adj,COD_b_adj,NH3-N_b_adj,NO2-_b_adj,NO3-_b_adj,DIN_b_adj,TN_b_adj,DIP_b_adj,TP_b_adj,SAS_b_adj,SS_b_adj,Chla_b_adj,time_num
CW2315,West,Wando,2017,3,7.786,-0.457,0.074,-1.742,0.278,-5.215,-4.342,-52.961,-62.427,-40.901,-8.985,-9.370,12.173,47.884,0.311,2017.500
CW2315,West,Wando,2017,4,-0.261,-0.413,0.224,-1.277,-0.402,15.838,3.661,27.449,47.065,-36.624,3.830,-6.928,-3.358,46.687,-0.407,2017.750
CW2315,West,Wando,2018,1,-8.722,0.890,0.023,1.442,-0.478,-7.153,-3.087,40.364,30.232,15.686,7.110,0.447,57.239,40.970,-0.599,2018.000
CW2315,West,Wando,2018,2,0.044,0.761,-0.147,1.531,1.591,4.016,0.488,-30.088,-25.484,-58.656,-4.852,-3.025,-12.716,26.841,0.064,2018.250
CW2315,West,Wando,2018,3,8.962,-0.509,0.015,0.130,1.073,27.270,-1.229,-32.444,-6.318,-14.854,-1.235,-1.439,-34.592,21.927,0.738,2018.500
CW2315,West,Wando,2018,4,-0.558,0.193,-0.050,1.054,-0.365,-7.068,1.097,82.257,76.389,26.396,7.004,17.749,63.198,-3.404,0.051,2018.750
CW2315,West,Wando,2019,1,-6.750,0.464,0.086,1.167,0.199,-7.372,-4.424,20.331,8.623,-21.861,2.780,-1.607,20.102,-8.219,-0.582,2019.000
CW2315,West,Wando,2019,2,-0.706,0.791,-0.027,0.211,-0.589,-10.234,-0.942,-30.748,-41.824,-9.576,-4.852,-9.015,-78.236,-16.959,-0.266,2019.250
CW2315,West,Wando,2019,3,4.952,-0.297,-0.130,-1.486,0.165,0.522,6.347,-8.503,-1.541,4.936,0.964,-1.651,55.888,-14.874,-0.639,2019.500
CW2315,West,Wando,2019,4,2.602,-0.787,-0.120,-2.566,-0.145,16.022,10.157,-6.233,20.039,36.336,5.114,-0.041,21.108,-18.174,-0.409,2019.750
CW2315,West,Wando,2020,1,-4.435,0.668,0.136,1.125,0.261,-14.843,-6.147,14.115,-6.806,-0.583,1.318,1.586,65.394,-0.434,-0.071,2020.000
CW2315,West,Wando,2020,2,-1.108,0.363,-0.010,2.924,0.225,14.582,0.497,-8.213,6.959,-27.034,-2.296,-3.641,-79.352,-13.074,-0.179,2020.250
CW2315,West,Wando,2020,3,5.342,-0.547,-0.100,-0.536,0.325,-5.118,-2.983,-27.793,-35.811,-47.694,-4.716,-4.721,-62.362,-17.174,0.221,2020.500
CW2315,West,Wando,2020,4,1.512,-0.417,-0.020,-1.416,0.005,-11.218,2.617,22.967,14.449,18.386,0.834,2.809,-202.862,-11.474,-0.669,2020.750
CW2315,West,Wando,2021,1,-5.762,0.555,0.013,1.039,0.373,-13.316,-4.525,17.316,-0.443,6.102,4.286,17.378,50.846,6.896,-0.445,2021.000
CW2315,West,Wando,2021,2,-0.378,0.653,0.030,-0.176,0.015,-3.718,-0.503,-38.333,-42.561,-89.074,-5.236,-5.081,-85.262,-15.974,-0.299,2021.250
CW2315,West,Wando,2021,3,7.793,-1.913,0.012,-1.693,0.898,14.279,1.723,-29.690,-13.592,15.525,-4.464,5.547,112.921,-16.416,-0.092,2021.500
CW2315,West,Wando,2021,4,0.271,0.021,-0.081,-1.069,-0.641,27.499,3.232,9.854,40.652,7.832,5.910,2.054,31.092,-19.565,0.133,2021.750
CW2315,West,Wando,2022,1,-7.908,0.191,0.015,1.290,1.443,-7.950,-5.229,-33.944,-47.038,-52.864,2.865,10.071,57.168,47.597,0.118,2022.000
CW2315,West,Wando,2022,2,-1.682,0.242,-0.038,1.079,0.675,9.261,-0.925,-19.234,-10.784,-40.753,-5.492,3.135,-119.151,0.529,0.797,2022.250
CW2315,West,Wando,2022,3,4.778,-0.682,-0.020,2.425,0.812,12.164,-2.650,-36.677,-27.052,-37.542,-4.784,-3.553,43.376,-10.829,-0.260,2022.500
CW2315,West,Wando,2022,4,-0.967,0.127,-0.108,-0.583,0.308,-7.321,1.123,79.410,73.408,-13.385,11.956,1.807,158.411,-14.816,-0.452,2022.750
CW2315,West,Wando,2023,1,-6.938,0.553,0.010,0.164,0.435,4.082,-4.573,46.827,46.429,-35.694,6.294,-1.901,73.048,2.726,-0.439,2023.000
CW2315,West,Wando,2023,2,0.022,0.383,0.060,-0.226,0.495,-3.018,0.427,-25.683,-28.181,-56.224,-0.586,-7.891,-59.112,-10.844,-0.169,2023.250
CW2315,West,Wando,2023,3,9.741,-1.135,-0.013,-0.680,0.164,2.502,-3.478,16.894,16.041,-2.437,-4.436,-2.282,-47.812,-13.928,-0.004,2023.500
CW2315,West,Wando,2023,4,-2.236,0.061,-0.057,3.371,-0.549,13.356,4.168,68.642,86.266,14.824,14.638,9.865,183.794,-12.789,-0.356,2023.750
CW2315,West,Wando,2024,1,-4.619,0.808,0.068,-1.020,-0.318,-9.915,-1.588,43.634,32.231,-43.802,4.242,-5.109,72.095,17.469,-0.525,2024.000
CW2315,West,Wando,2024,2,2.166,0.663,0.204,1.318,-0.152,-0.465,-3.032,-33.711,-37.107,-52.481,-5.395,-5.800,-87.347,-13.646,0.011,2024.250
CW2315,West,Wando,2024,3,9.172,-1.551,0.003,-1.106,1.133,21.307,-1.962,-32.575,-13.131,-13.072,-0.219,-3.580,50.975,-12.272,-0.303,2024.500
CW2315,West,Wando,2024,4,1.536,-0.608,-0.040,0.005,0.216,-3.907,14.532,78.108,88.826,12.919,6.376,2.812,96.913,1.425,0.028,2024.750
CW2318,West,Gohung,2014,1,-9.154,0.895,-0.033,-2.467,-1.139,-7.590,-6.726,6.174,-8.141,45.679,0.333,40.358,61.977,13.894,-0.252,2014.000
CW2318,West,Gohung,2014,2,0.276,1.075,0.047,0.253,-0.729,0.410,-6.626,-31.626,-37.741,-16.021,-4.767,-12.242,-161.823,-12.506,-0.852,2014.250
CW2318,West,Gohung,2014,3,8.092,-1.016,0.104,-1.140,-0.091,-2.090,6.897,-15.212,-10.504,317.415,-5.799,-4.267,83.970,-16.367,0.013,2014.500
CW2318,West,Gohung,2014,4,0.787,-0.297,-0.006,-0.343,-0.398,-10.089,23.822,24.295,37.926,126.730,1.987,16.423,53.696,7.992,0.552,2014.750
CW2318,West,Gohung,2015,1,-9.309,1.019,0.035,2.295,-0.563,-4.790,-6.352,19.384,8.243,32.105,-1.690,-5.360,17.986,-14.407,-0.365,2015.000
CW2318,West,Gohung,2015,2,0.568,-0.239,0.081,-0.039,0.094,-4.989,-4.630,-7.185,-16.907,144.082,-5.160,13.388,-75.586,15.991,0.226,2015.250
CW2318,West,Gohung,2015,3,8.107,-0.557,-0.046,-0.733,-0.208,0.611,-7.078,-38.605,-45.074,-8.970,-5.513,-4.677,124.796,9.092,0.242,2015.500
CW2318,West,Gohung,2015,4,0.077,-0.657,-0.026,0.497,-0.428,17.311,12.722,26.495,56.526,67.830,3.487,-6.377,40.996,-14.808,-0.578,2015.750
CW2318,West,Gohung,2016,1,-10.025,0.397,0.249,3.189,-0.530,5.309,-8.574,35.454,32.192,86.028,-2.920,4.992,56.859,11.295,-0.256,2016.000
CW2318,West,Gohung,2016,2,2.027,0.413,0.034,0.147,-0.698,1.711,-4.278,-25.405,-28.074,-77.170,-6.613,-12.977,-46.504,-14.908,-0.188,2016.250
CW2318,West,Gohung,2016,3,9.661,-0.431,0.055,-6.045,-0.123,-4.090,-8.952,-41.716,-54.757,-56.995,-3.690,-4.060,244.486,-16.907,1.735,2016.500
CW2318,West,Gohung,2016,4,-0.413,-1.117,0.074,0.227,-0.448,-3.489,-8.278,-40.205,-51.974,-35.270,-7.613,-5.077,-232.404,-20.808,-1.398,2016.750
CW2318,West,Gohung,2017,1,-9.659,0.399,-0.015,1.915,-0.433,-1.700,-6.212,25.284,17.363,37.675,8.980,-0.970,-64.254,13.863,-1.215,2017.000
CW2318,West,Gohung,2017,2,0.791,1.109,0.025,0.455,-0.343,-9.970,-5.502,-21.816,-37.277,-59.295,-2.930,-12.290,-11.594,-12.007,0.925,2017.250
CW2318,West,Gohung,2017,3,9.921,-0.391,0.025,-0.945,0.357,-9.710,-4.692,-36.166,-50.557,-29.655,6.470,-7.890,-46.814,-21.157,2.415,2017.500
CW2318,West,Gohung,2017,4,0.601,-0.273,-0.065,-2.910,0.317,6.353,2.846,1.095,10.278,-97.106,7.018,-9.231,-20.989,-8.562,-0.426,2017.750
CW2318,West,Gohung,2018,1,-9.862,0.571,0.111,2.271,-0.596,-0.439,-4.840,25.285,20.003,-10.278,5.090,-5.182,57.514,39.821,-1.394,2018.000
CW2318,West,Gohung,2018,2,-0.145,0.967,0.059,0.149,0.080,12.949,-4.154,-5.646,3.152,-19.802,-6.000,-6.038,-56.841,-2.605,-0.736,2018.250
CW2318,West,Gohung,2018,3,9.919,-0.068,0.101,-0.783,0.254,0.329,-9.348,-33.256,-42.271,-46.148,-7.197,-0.160,-240.781,-8.904,4.127,2018.500
CW2318,West,Gohung,2018,4,-0.609,0.169,-0.025,0.335,-0.003,1.760,21.438,43.134,66.323,35.125,5.970,-0.730,81.006,-0.407,-0.865,2018.750
CW2318,West,Gohung,2019,1,-6.647,0.064,0.089,2.278,-0.010,-1.476,-2.128,7.695,4.082,-15.883,-1.075,-8.421,-9.812,-12.515,1.062,2019.000
CW2318,West,Gohung,2019,2,-2.971,0.762,0.091,1.207,0.044,-12.521,-7.308,-12.866,-32.691,-74.178,-3.517,-7.350,-101.421,22.296,0.657,2019.250
CW2318,West,Gohung,2019,3,8.230,-0.559,-0.012,-0.239,-0.645,-3.361,-7.230,-34.326,-44.914,-49.177,-3.814,-4.445,-147.692,-9.806,1.421,2019.500
CW2318,West,Gohung,2019,4,-0.242,-0.886,-0.016,-1.367,-0.228,18.218,6.704,12.134,37.061,12.801,3.509,-0.376,21.981,-1.303,-0.887,2019.750
CW2318,West,Gohung,2020,1,-7.873,0.433,-0.026,-0.853,0.292,-9.169,-5.128,30.375,16.086,51.870,1.757,39.463,109.516,99.992,-0.498,2020.000
CW2318,West,Gohung,2020,2,-1.134,0.655,-0.153,1.603,0.401,0.750,-4.936,5.664,1.489,-13.581,-1.107,-0.642,-64.913,-7.206,0.108,2020.250
CW2318,West,Gohung,2020,3,0.262,-0.335,-0.071,0.968,-0.375,-10.398,15.255,14.833,19.721,2.505,4.303,0.019,134.274,13.788,-0.306,2020.500
CW2318,West,Gohung,2020,4,-0.665,-0.373,-0.001,0.839,-0.610,0.559,13.066,33.454,47.082,22.058,7.370,-0.238,97.889,-17.905,-0.536,2020.750
CW2318,West,Gohung,2021,1,-8.544,0.835,-0.083,2.243,0.841,-10.310,-7.356,7.304,-10.361,-22.561,-1.327,-1.292,-39.233,9.344,-0.822,2021.000
CW2318,West,Gohung,2021,2,4.613,0.384,-0.051,-0.202,0.250,-4.786,-1.738,-34.705,-41.138,-29.513,-5.145,6.349,-70.312,82.385,0.252,2021.250
CW2318,West,Gohung,2021,3,9.063,-1.592,-0.048,-4.095,0.318,3.308,-7.622,-26.366,-30.675,-13.614,-3.834,-0.763,-47.590,-11.104,1.810,2021.500
CW2318,West,Gohung,2021,4,-2.238,0.040,0.085,0.561,2.797,0.478,11.710,7.264,19.458,-1.945,4.862,-0.328,-3.028,-6.152,-0.694,2021.750
CW2318,West,Gohung,2022,1,-10.544,0.635,-0.013,0.733,1.161,3.210,-7.126,13.374,9.459,-15.721,-0.567,1.658,78.177,-5.106,-0.352,2022.000
CW2318,West,Gohung,2022,2,-1.134,0.225,-0.093,0.613,0.051,-2.490,-4.026,-7.126,-13.641,-16.521,-4.667,-3.542,-65.023,-11.706,-0.742,2022.250
CW2318,West,Gohung,2022,3,7.532,-0.545,-0.108,-1.526,1.078,-4.887,9.214,13.675,18.095,37.736,4.201,-0.616,66.069,-33.213,-0.412,2022.500
CW2318,West,Gohung,2022,4,-0.623,0.463,-0.076,0.007,0.062,12.411,-3.578,12.995,21.926,11.130,5.487,28.723,-63.604,-21.408,-0.508,2022.750
CW2318,West,Gohung,2023,1,-6.248,0.365,0.142,1.884,0.388,-4.087,-3.026,8.835,1.705,-32.294,0.581,-6.056,34.779,-10.713,-0.322,2023.000
CW2318,West,Gohung,2023,2,-0.355,0.207,0.009,0.689,0.150,0.509,-6.344,-11.786,-17.618,-85.922,-1.400,-11.708,-125.131,2.095,-0.286,2023.250
CW2318,West,Gohung,2023,3,7.415,-0.933,-0.271,-0.621,0.320,4.229,-4.714,-26.556,-27.048,-58.332,-2.450,-8.358,70.199,21.095,0.004,2023.500
CW2318,West,Gohung,2023,4,1.266,-0.125,0.027,-1.417,-0.209,19.920,10.594,38.404,68.909,-35.781,9.593,-2.812,73.017,-12.406,-0.782,2023.750
CW2318,West,Gohung,2024,1,-4.801,0.589,0.078,1.096,-0.545,7.672,-2.452,36.705,41.920,-45.317,1.454,-4.067,100.683,12.589,1.140,2024.000
CW2318,West,Gohung,2024,2,1.097,0.293,0.004,-0.303,0.492,7.871,-5.878,-7.195,-5.214,-61.480,0.027,8.373,-60.164,-5.508,-1.168,2024.250
CW2318,West,Gohung,2024,3,8.611,-0.523,-0.055,0.090,0.147,1.713,-5.594,-42.645,-46.532,-43.146,-4.392,-3.761,-8.729,-20.512,1.034,2024.500
CW2318,West,Gohung,2024,4,4.281,-2.043,-0.225,-0.520,-0.543,-5.157,48.166,51.095,94.108,40.904,10.708,2.559,154.371,-24.612,-0.866,2024.750
CW2319,West,Gohung,2014,1,-7.450,1.092,0.091,1.628,-0.717,-3.911,-4.403,-4.018,-12.430,-20.090,-0.388,2.544,14.659,13.464,-0.330,2014.000
CW2319,West,Gohung,2014,2,-0.740,1.048,0.085,0.489,-0.823,-1.815,-3.817,-37.178,-42.806,-9.421,-4.675,-9.937,-149.399,-2.896,-0.283,2014.250
CW2319,West,Gohung,2014,3,5.607,-0.551,0.164,-0.243,-0.721,-2.789,-3.195,-41.762,-47.744,309.708,-8.335,15.293,-9.287,-10.900,-0.358,2014.500
CW2319,West,Gohung,2014,4,3.338,-0.658,-0.048,-1.356,-0.338,-4.530,17.126,17.882,30.487,116.055,2.375,17.138,119.170,4.362,1.294,2014.750
CW2319,West,Gohung,2015,1,-5.011,1.114,-0.001,1.160,-0.550,-3.418,-4.631,35.762,27.617,35.648,1.137,-4.218,30.643,-13.257,-0.656,2015.000
CW2319,West,Gohung,2015,2,0.059,-0.164,0.137,0.003,0.008,0.374,-1.959,-10.358,-11.936,89.286,-4.838,-9.081,-68.172,-11.378,0.057,2015.250
CW2319,West,Gohung,2015,3,6.529,-0.594,0.007,-0.757,-0.222,-2.226,-5.059,-47.958,-55.236,-37.714,-6.538,-10.681,91.628,-13.378,0.537,2015.500
CW2319,West,Gohung,2015,4,0.130,-0.782,-0.035,0.569,-0.363,2.785,17.983,24.422,45.194,73.079,1.825,-7.237,77.801,-11.796,-0.693,2015.750
CW2319,West,Gohung,2016,1,-4.082,0.332,0.172,1.204,-0.618,-3.230,-2.274,73.482,67.987,152.055,5.075,6.838,155.070,-1.738,-0.716,2016.000
CW2319,West,Gohung,2016,2,2.729,0.356,0.027,-0.417,0.088,1.374,-0.259,-44.558,-43.436,-34.914,-6.238,-6.281,-198.472,-13.378,0.877,2016.250
CW2319,West,Gohung,2016,3,6.959,-0.706,0.029,-1.260,0.040,6.782,-7.231,-55.538,-55.983,-59.552,-7.263,-8.118,63.043,-20.457,3.344,2016.500
CW2319,West,Gohung,2016,4,2.618,-1.398,0.062,-0.526,-0.168,-1.030,-3.974,-48.818,-53.813,-16.745,-6.525,-1.462,-186.830,-16.938,-0.986,2016.750
CW2319,West,Gohung,2017,1,-8.201,0.194,-0.011,1.420,-0.280,0.062,-5.321,20.452,15.207,61.978,11.037,4.022,-30.297,18.573,-1.036,2017.000
CW2319,West,Gohung,2017,2,-1.640,0.882,0.051,0.698,-0.557,-6.071,-2.523,-22.688,-31.290,-24.590,-8.078,-13.386,-135.361,-6.936,0.290,2017.250
CW2319,West,Gohung,2017,3,8.311,-0.374,0.047,-0.843,0.159,-5.627,-5.459,-49.209,-60.303,-38.729,1.980,-10.364,-35.824,-8.575,1.204,2017.500
CW2319,West,Gohung,2017,4,-1.509,0.056,-0.033,0.237,0.069,5.113,1.511,4.171,10.797,-26.649,6.600,-7.204,-28.344,0.475,-0.656,2017.750
CW2319,West,Gohung,2018,1,-9.380,0.488,0.105,0.349,-0.123,3.575,-7.777,47.292,43.084,11.149,8.045,2.773,55.201,69.104,-1.033,2018.000
CW2319,West,Gohung,2018,2,0.739,0.724,0.059,-0.130,1.630,3.982,-0.461,-22.668,-19.143,-44.562,-4.993,-4.438,-40.287,6.743,-0.656,2018.250
CW2319,West,Gohung,2018,3,8.830,-0.382,0.055,-1.421,0.077,6.065,-4.817,-37.978,-36.726,-63.581,-4.775,-1.537,-51.039,-5.866,0.597,2018.500
CW2319,West,Gohung,2018,4,1.309,-0.104,-0.013,-1.407,0.228,0.904,10.021,44.432,55.364,31.776,7.272,7.619,100.258,2.752,-0.563,2018.750
CW2319,West,Gohung,2019,1,-6.482,-0.458,0.052,1.594,0.062,6.290,-2.844,19.322,22.777,-59.295,4.525,-6.882,40.050,-12.538,-0.476,2019.000
CW2319,West,Gohung,2019,2,-0.491,0.426,0.087,0.283,0.088,-4.646,0.311,-7.758,-12.086,-63.184,-0.698,-7.921,-48.362,-8.178,-0.773,2019.250
CW2319,West,Gohung,2019,3,7.560,-0.552,0.005,-0.201,-0.523,0.065,-5.427,-48.118,-53.486,-65.281,-5.685,-3.737,-151.159,-4.796,1.537,2019.500
CW2319,West,Gohung,2019,4,-0.208,-0.766,0.039,-1.846,0.022,7.670,8.549,-4.919,11.300,14.913,-1.325,-0.402,-40.768,-8.204,-0.309,2019.750
CW2319,West,Gohung,2020,1,-6.940,0.448,0.035,-1.321,0.637,-3.045,-4.337,44.372,36.994,62.099,5.475,43.783,115.961,74.004,-0.303,2020.000
CW2319,West,Gohung,2020,2,-2.849,0.866,0.047,1.607,0.019,-0.227,-2.869,2.141,-0.953,-20.139,-1.800,0.026,-79.784,3.095,0.464,2020.250
CW2319,West,Gohung,2020,3,2.211,0.026,-0.103,0.217,-0.331,-3.837,11.111,21.611,28.897,-4.799,2.630,3.806,135.256,3.735,-0.536,2020.500
CW2319,West,Gohung,2020,4,0.780,-0.592,0.025,-0.391,-0.333,-3.215,20.893,31.912,49.594,27.469,5.785,3.393,102.011,-7.796,-0.313,2020.750
CW2319,West,Gohung,2021,1,-8.199,0.786,-0.083,1.907,0.789,-5.527,-5.969,40.991,29.497,-7.509,3.320,-0.874,39.586,-4.575,-1.056,2021.000
CW2319,West,Gohung,2021,2,2.298,0.372,0.002,-0.006,0.022,-4.730,-0.374,-39.718,-44.913,-45.445,-5.325,-2.662,-100.830,56.962,0.114,2021.250
CW2319,West,Gohung,2021,3,6.172,-1.646,0.019,-0.546,-0.168,-3.500,-5.161,-37.539,-46.200,-17.897,-8.975,-0.222,-33.568,0.246,3.671,2021.500
CW2319,West,Gohung,2021,4,-2.048,0.574,0.079,0.084,-0.348,5.610,0.929,22.501,29.040,-2.527,2.705,1.738,2.722,-7.204,-1.009,2021.750
CW2319,West,Gohung,2022,1,-9.110,0.388,-0.125,0.359,0.727,-2.215,-5.417,33.422,25.894,-3.021,2.925,6.263,88.901,12.904,-0.463,2022.000
CW2319,West,Gohung,2022,2,-1.041,-0.100,-0.387,0.422,0.514,-0.522,-0.745,-12.798,-14.059,-11.683,-4.950,-3.300,-89.015,2.683,-0.200,2022.250
CW2319,West,Gohung,2022,3,1.810,0.158,-0.095,-1.491,0.857,-5.815,3.583,63.022,60.794,31.279,6.725,1.363,134.101,-17.596,-0.623,2022.500
CW2319,West,Gohung,2022,4,-0.011,0.244,-0.141,-0.140,0.130,6.682,-0.231,37.262,43.717,30.148,6.137,28.582,7.843,-20.757,0.164,2022.750
CW2319,West,Gohung,2023,1,-7.730,0.568,0.105,1.869,0.757,-5.035,-4.667,21.762,12.064,-28.151,3.365,0.693,68.301,-1.596,-0.633,2023.000
CW2319,West,Gohung,2023,2,-0.640,0.248,0.035,0.699,0.357,3.675,-1.707,-20.288,-18.316,-85.521,-0.635,-11.357,-88.889,-1.496,-0.213,2023.250
CW2319,West,Gohung,2023,3,9.040,-1.102,-0.285,-0.681,0.557,-3.905,-7.317,-52.418,-63.636,-82.191,-9.595,-12.447,9.361,5.904,-0.123,2023.500
CW2319,West,Gohung,2023,4,1.620,0.118,-0.045,-1.121,-0.393,8.575,8.713,39.952,57.244,-40.231,7.425,-2.777,98.321,-10.296,-0.673,2023.750
CW2319,West,Gohung,2024,1,-3.322,0.492,0.002,0.554,-0.388,0.280,-0.534,27.392,27.147,-20.405,5.045,1.088,106.130,-2.538,2.344,2024.000
CW2319,West,Gohung,2024,2,1.419,0.480,-0.047,-0.488,-0.416,7.628,-3.995,-27.388,-23.749,-64.033,-1.510,6.580,-94.055,-11.617,-0.970,2024.250
CW2319,West,Gohung,2024,3,4.179,-0.180,-0.037,-0.468,0.494,8.308,-4.215,-34.198,-30.089,-49.853,-3.710,-5.360,-93.355,-7.917,1.060,2024.500
CW2319,West,Gohung,2024,4,2.840,-1.382,-0.135,-0.291,0.057,-4.935,18.243,34.322,47.634,1.079,5.445,-1.657,97.081,-10.396,-0.913,2024.750
CW2320,West,Gohung,2014,1,-8.011,1.196,0.114,1.606,-0.954,-7.060,-6.866,-15.757,-29.789,-33.560,-3.281,1.429,-50.251,23.415,1.553,2014.000
CW2320,West,Gohung,2014,2,0.933,0.899,0.041,-0.235,-0.546,-0.027,-3.512,-24.556,-28.104,17.056,-2.460,-7.979,-121.034,-9.137,-0.837,2014.250
CW2320,West,Gohung,2014,3,7.476,-0.728,0.156,-0.439,-0.550,-5.176,-6.909,-32.291,-44.381,298.185,-6.009,11.856,-8.499,-25.235,-0.422,2014.500
CW2320,West,Gohung,2014,4,2.454,-0.527,-0.057,-0.959,-0.340,-9.049,18.906,17.611,27.558,143.128,2.380,27.584,151.805,15.812,0.407,2014.750
CW2320,West,Gohung,2015,1,-9.800,0.851,0.016,2.092,-0.658,-2.883,-5.248,17.510,9.373,47.312,-0.741,-0.507,69.788,-11.536,-0.494,2015.000
CW2320,West,Gohung,2015,2,0.464,-0.237,0.063,-0.579,0.160,3.851,-2.194,6.911,8.558,159.928,-3.220,11.584,-33.395,10.812,-0.193,2015.250
CW2320,West,Gohung,2015,3,7.883,-0.651,-0.039,-1.235,0.474,-0.627,-4.012,-29.956,-34.604,-38.444,-6.360,-15.279,124.566,2.763,0.043,2015.500
CW2320,West,Gohung,2015,4,-1.167,-0.390,0.025,0.711,-0.529,15.228,8.362,18.274,41.865,55.651,-0.142,-3.527,75.992,-28.883,-0.901,2015.750
CW2320,West,Gohung,2016,1,-9.099,0.195,0.239,2.309,-0.432,-0.405,-5.930,49.877,43.535,121.984,0.499,12.757,156.527,4.013,-1.020,2016.000
CW2320,West,Gohung,2016,2,2.813,0.309,0.051,-0.055,-0.356,-4.427,2.888,-30.056,-31.604,-33.544,-5.860,-7.779,-181.534,-17.937,0.783,2016.250
CW2320,West,Gohung,2016,3,6.141,-0.245,-0.041,-2.461,-0.162,0.595,-7.030,-35.223,-41.665,-36.916,-4.401,-3.843,35.127,-17.787,2.510,2016.500
CW2320,West,Gohung,2016,4,1.685,-1.163,0.046,-0.552,-0.184,-0.772,-1.876,-25.722,-28.380,-9.899,-5.480,-2.452,-174.656,-12.939,-1.440,2016.750
CW2320,West,Gohung,2017,1,-10.261,0.396,0.004,1.946,-0.534,-2.300,-6.456,55.173,46.401,-72.110,11.809,-2.541,43.539,14.215,-1.687,2017.000
CW2320,West,Gohung,2017,2,-0.363,1.222,0.092,0.160,-0.620,-9.588,-2.924,-6.165,-18.680,-49.533,-5.721,-8.845,-30.510,2.065,0.949,2017.250
CW2320,West,Gohung,2017,3,9.387,-0.398,0.052,-1.300,0.070,-9.038,-6.564,-31.385,-46.980,-52.673,4.479,-9.685,-35.610,-21.885,1.819,2017.500
CW2320,West,Gohung,2017,4,-1.403,-0.058,0.022,-0.630,-0.170,5.462,-3.534,-11.405,-9.480,-107.073,6.839,-10.385,-65.480,-16.535,-0.561,2017.750
CW2320,West,Gohung,2018,1,-10.339,0.625,0.109,0.969,-0.562,39.945,-7.050,7.577,40.465,-11.006,7.189,-2.963,12.167,2.013,-1.090,2018.000
CW2320,West,Gohung,2018,2,0.741,0.785,0.039,-0.521,0.078,13.535,-1.860,-0.133,11.535,-15.466,-5.031,-2.253,-19.703,20.513,-0.850,2018.250
CW2320,West,Gohung,2018,3,11.471,-0.325,0.099,-1.281,0.728,-4.895,-7.030,-36.223,-48.155,-58.716,-6.601,-2.223,-213.323,-17.817,4.370,2018.500
CW2320,West,Gohung,2018,4,0.894,0.053,0.013,-0.019,0.260,-3.459,12.656,43.721,52.898,28.388,5.340,-1.066,85.195,-9.158,-1.003,2018.750
CW2320,West,Gohung,2019,1,-6.408,-0.283,0.057,1.809,0.276,-6.593,1.884,18.103,13.378,-35.918,3.292,-6.562,60.640,17.708,-0.382,2019.000
CW2320,West,Gohung,2019,2,-1.196,0.413,0.023,0.121,0.170,-9.639,0.646,15.801,6.798,-40.862,1.000,-3.396,3.385,-16.288,-1.163,2019.250
CW2320,West,Gohung,2019,3,9.081,-0.585,0.029,-0.481,-0.552,-9.685,-5.850,-33.893,-49.425,-53.356,-1.701,-6.933,-118.343,-18.787,0.210,2019.500
CW2320,West,Gohung,2019,4,1.246,-0.682,0.049,-1.996,0.033,-8.496,5.178,-6.572,-9.892,-31.225,-2.912,-7.659,-63.259,-28.184,-0.444,2019.750
CW2320,West,Gohung,2020,1,-9.434,0.648,-0.041,-0.336,0.793,-3.786,-5.992,32.258,22.478,114.795,2.598,22.441,108.071,191.116,-0.024,2020.000
CW2320,West,Gohung,2020,2,-1.854,0.948,-0.111,1.364,0.003,0.064,-5.272,14.408,9.188,-9.835,-0.222,2.761,-61.889,-5.384,-0.384,2020.250
CW2320,West,Gohung,2020,3,2.819,0.166,-0.086,-0.624,-0.394,-8.860,5.764,20.463,17.371,20.580,2.139,12.499,82.099,-6.585,-0.117,2020.500
CW2320,West,Gohung,2020,4,0.309,-0.664,0.034,-0.244,-0.244,0.190,18.864,15.113,34.171,-20.140,4.499,-2.411,59.639,-8.485,-0.317,2020.750
CW2320,West,Gohung,2021,1,-9.394,1.028,-0.031,1.984,1.223,-7.806,-7.702,14.938,-0.562,-21.915,-0.812,4.031,96.481,19.916,-1.174,2021.000
CW2320,West,Gohung,2021,2,2.514,0.563,-0.047,-0.409,-0.090,3.151,-1.994,-19.689,-18.442,-23.672,-2.420,3.084,-55.995,76.312,-0.313,2021.250
CW2320,West,Gohung,2021,3,9.716,-1.562,-0.001,-0.916,-0.007,21.684,-8.202,-31.892,-18.412,-43.675,-7.812,-4.279,-146.589,-12.084,3.056,2021.500
CW2320,West,Gohung,2021,4,-1.594,-0.302,0.119,0.434,-0.507,-4.906,25.878,18.788,39.758,1.905,8.118,3.341,122.181,1.166,-0.254,2021.750
CW2320,West,Gohung,2022,1,-10.861,0.676,-0.046,2.326,1.816,-0.860,-6.866,-1.557,-9.189,-22.460,-0.881,5.729,57.349,1.615,-0.257,2022.000
CW2320,West,Gohung,2022,2,-0.929,0.065,-0.461,-0.021,0.388,0.995,-2.130,0.677,-0.365,-6.016,-3.001,-5.843,-69.273,-8.287,-0.860,2022.250
CW2320,West,Gohung,2022,3,3.679,-0.034,-0.076,-1.074,0.876,-9.660,-1.066,-3.657,-14.389,0.740,-0.481,2.529,-14.551,-26.585,1.883,2022.500
